,product-type,start-date,product-format,scene-centre,pixel-spacing,sensor,incidence-angle-high,image-pixels,sensor-mode,orbit-direction,polarization,corner-coordinates,processing-level,processor-version,product-id,public-good,image-lines,end-date,absolute-orbit,beam,delivery-date,processing-date,band,spatial-resolution,order-key,position,sequence-id,title,archive-visibility-start-date,incidence-angle-low,geodetic-terrain-height,processor-name,look-orientation,lut-applied,download_link
448,SCW,2010-04-19T21:38:45.844000,CEOS,POINT(-60.122748 56.459519),-1.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-63.433408 53.610385,-55.106174 54.531468,-56.260368 59.328725,-65.691041 58.367497,-63.433408 53.610385))",l1,V 7.8.1,B0598762,False,,2010-04-19T21:40:08.014000,75465.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_B0598762_SCWA_20100419_213845_HH_SCW01f,SCWA,4624369,rsat1_20100419_N5645W06012,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_B0598762_SCWA_20100419_213845_HH_SCW01F.tif
449,SCW,2010-04-28T10:14:59.293000,CEOS,POINT(-122.435817 44.597461),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-118.20777 46.56873,-125.386476 47.467494,-126.377479 42.625316,-119.771543 41.728305,-118.20777 46.56873))",l1,V 7.8.1,B0598788,False,,2010-04-28T10:16:21.970000,75589.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_B0598788_SCWA_20100428_141459_HH_SCW01f,SCWA,4626510,rsat1_20100428_N4459W12243,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_B0598788_SCWA_20100428_141459_HH_SCW01F.tif
450,SCW,2010-04-28T08:33:38.936000,CEOS,POINT(-96.509039 47.580557),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-92.391853 48.61727,-99.801534 49.508682,-100.423138 46.541505,-93.419632 45.654769,-92.391853 48.61727))",l1,V 7.8.1,B0598792,False,,2010-04-28T08:34:29.641000,75588.0,ScanSAR Wide A (W1 W2 W3 S7),2010-04-28T14:42:01+00:00,2010-04-28T14:42:03+00:00,C,100.0,RS1_B0598792_SCWA_20100428_123338_HH_SCW01f,SCWA,4624422,rsat1_20100428_N4758W09650,2010-04-28T16:33:38.936000+00:00,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_B0598792_SCWA_20100428_123338_HH_SCW01F.tif
451,SCW,2010-04-23T09:57:02.011000,CEOS,POINT(-56.549385 51.515541),-1.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-51.80288 53.156134,-60.016449 54.067398,-60.937075 49.866763,-53.441135 48.97187,-51.80288 53.156134))",l1,V 7.8.1,B0598793,False,,2010-04-23T09:58:13.865000,75515.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_B0598793_SCWA_20100423_095702_HH_SCW01f,SCWA,4626445,rsat1_20100423_N5151W05654,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_B0598793_SCWA_20100423_095702_HH_SCW01F.tif
452,SCW,2010-04-30T09:15:10.356000,CEOS,POINT(-106.765922 48.26209),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-102.206574 50.249408,-109.940937 51.156425,-110.974493 46.269706,-103.941685 45.372823,-102.206574 50.249408))",l1,V 7.8.1,B0598802,False,,2010-04-30T09:16:33.875000,75617.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_B0598802_SCWA_20100430_131510_HH_SCW01f,SCWA,4624443,rsat1_20100430_N4826W10676,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_B0598802_SCWA_20100430_131510_HH_SCW01F.tif
453,SCW,2010-04-26T10:09:04.289000,CEOS,POINT(-59.215317 52.988693),-1.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-54.071111 55.050549,-62.74963 55.982619,-63.883507 50.913961,-56.157018 50.007643,-54.071111 55.050549))",l1,V 7.8.1,B0598875,False,,2010-04-26T10:10:31.025000,75558.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_B0598875_SCWA_20100426_100904_HH_SCW01f,SCWA,4547287,rsat1_20100426_N5298W05921,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_B0598875_SCWA_20100426_100904_HH_SCW01F.tif
454,SCW,2010-04-27T09:40:21.949000,CEOS,POINT(-52.541556 50.776783),-1.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-47.756197 52.658945,-55.922315 53.574576,-56.940329 48.88643,-49.547384 47.987183,-47.756197 52.658945))",l1,V 7.8.1,B0598902,False,,2010-04-27T09:41:42.125000,75572.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_B0598902_SCWA_20100427_094021_HH_SCW01f,SCWA,4624394,rsat1_20100427_N5077W05254,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_B0598902_SCWA_20100427_094021_HH_SCW01F.tif
455,SCW,2010-04-29T06:21:18.327000,CEOS,POINT(-61.79954 54.814122),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-56.697664 56.284334,-65.601986 57.218477,-66.497875 53.331292,-58.400635 52.422385,-56.697664 56.284334))",l1,V 7.8.1,B0598927,False,,2010-04-29T06:22:24.878000,75601.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_B0598927_SCWA_20100429_102118_HH_SCW01f,SCWA,4624427,rsat1_20100429_N5481W06179,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_B0598927_SCWA_20100429_102118_HH_SCW01F.tif
456,SCW,2010-04-30T05:52:19.587000,CEOS,POINT(-55.073005 52.783746),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-49.948183 54.878135,-58.576499 55.808136,-59.722281 50.676705,-52.045056 49.772006,-49.948183 54.878135))",l1,V 7.8.1,B0598949,False,,2010-04-30T05:53:47.392000,75615.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_B0598949_SCWA_20100430_095219_HH_SCW01f,SCWA,4626504,rsat1_20100430_N5278W05507,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_B0598949_SCWA_20100430_095219_HH_SCW01F.tif
457,SCW,2010-04-13T09:49:18.400000,CEOS,POINT(-54.912086 50.03396),-1.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-50.647896 50.874826,-58.419026 51.772259,-58.974322 49.189358,-51.6071 48.299399,-50.647896 50.874826))",l1,V 7.8.1,B1598404,False,,2010-04-13T09:50:02.566000,75372.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_B1598404_SCWA_20100413_094918_HH_SCW01f,SCWA,4560839,rsat1_20100413_N5003W05491,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_B1598404_SCWA_20100413_094918_HH_SCW01F.tif
458,SCW,2010-04-02T10:10:11.992000,CEOS,POINT(-60.370354 49.144903),-1.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-55.748271 51.132999,-63.584276 52.036082,-64.626705 47.150742,-57.522163 46.25979,-55.748271 51.132999))",l1,V 7.8.1,C0597170,False,,2010-04-02T10:11:35.503000,75215.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_C0597170_SCWA_20100402_101011_HH_SCW01f,SCWA,4626363,rsat1_20100402_N4914W06037,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_C0597170_SCWA_20100402_101011_HH_SCW01F.tif
459,SCW,2010-04-02T21:35:25.285000,CEOS,POINT(-60.222654 59.534962),-1.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-63.769479 56.634976,-54.72873 57.582238,-55.98595 62.464662,-66.406456 61.457971,-63.769479 56.634976))",l1,V 7.8.1,C0597190,False,,2010-04-02T21:36:48.989000,75222.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_C0597190_SCWA_20100402_213525_HH_SCW01f,SCWA,4626399,rsat1_20100402_N5953W06022,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_C0597190_SCWA_20100402_213525_HH_SCW01F.tif
460,SCW,2010-04-05T10:21:25.269000,CEOS,POINT(-61.877847 54.672798),-1.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-56.913127 55.968026,-65.671339 56.891084,-66.482878 53.366539,-58.444044 52.465543,-56.913127 55.968026))",l1,V 7.8.1,C0598222,False,,2010-04-05T10:22:25.610000,75258.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_C0598222_SCWA_20100405_102125_HH_SCW01f,SCWA,4561852,rsat1_20100405_N5467W06187,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_C0598222_SCWA_20100405_102125_HH_SCW01F.tif
461,SCW,2010-04-23T21:23:15.322000,CEOS,POINT(-57.332363 60.204248),-1.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-61.353398 58.110298,-51.979381 59.069371,-52.834564 62.319455,-63.162111 61.317868,-61.353398 58.110298))",l1,V 7.8.1,C0598653,False,,2010-04-23T21:24:11.054000,75522.0,ScanSAR Wide A (W1 W2 W3 S7),2010-04-23T22:44:01+00:00,2010-04-23T22:44:03+00:00,C,100.0,RS1_C0598653_SCWA_20100423_212315_HH_SCW01f,SCWA,4624323,rsat1_20100423_N6020W05733,2010-04-24T05:23:15.322000+00:00,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_C0598653_SCWA_20100423_212315_HH_SCW01F.tif
462,SCW,2010-04-19T21:40:01.528000,CEOS,POINT(-61.461094 59.996033),-1.0,RADARSAT-1,49,,ScanSAR Wide,Ascending,HH,"POLYGON((-65.495974 57.993597,-56.178692 58.949833,-56.983885 62.01806,-67.185825 61.022643,-65.495974 57.993597))",l1,V 7.8.1,C0598762,False,,2010-04-19T21:40:54.138000,75465.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_C0598762_SCWA_20100419_214001_HH_SCW01f,SCWA,4626476,rsat1_20100419_N5999W06146,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_C0598762_SCWA_20100419_214001_HH_SCW01F.tif
463,SCW,2010-04-30T09:16:25.449000,CEOS,POINT(-107.952673 43.786558),50.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-103.755114 45.861741,-110.837023 46.759247,-111.863862 41.711281,-105.354691 40.813961,-103.755114 45.861741))",l1,V 7.8.1,C0598802,False,,2010-04-30T09:17:51.623000,75617.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_C0598802_SCWA_20100430_131625_HH_SCW01f,SCWA,4624444,rsat1_20100430_N4378W10795,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_C0598802_SCWA_20100430_131625_HH_SCW01F.tif
464,SCW,2010-04-02T10:10:10.068000,CEOS,POINT(-60.344392 49.200255),-1.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-55.685316 51.242208,-63.560109 52.148653,-64.627281 47.151937,-57.504863 46.258221,-55.685316 51.242208))",l1,V 7.8.1,C9597170,False,,2010-04-02T10:11:35.485000,75215.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_C9597170_SCWA_20100402_101010_HH_SCW01f,SCWA,4626372,rsat1_20100402_N4920W06034,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_C9597170_SCWA_20100402_101010_HH_SCW01F.tif
465,SCW,2010-04-02T10:11:27.021000,CEOS,POINT(-61.265242 46.098865),-1.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-57.437768 46.768565,-64.496243 47.644311,-64.954229 45.428292,-58.172726 44.554292,-57.437768 46.768565))",l1,V 7.8.1,D0597170,False,,2010-04-02T10:12:04.875000,75215.0,ScanSAR Wide A (W1 W2 W3 S7),,,C,100.0,RS1_D0597170_SCWA_20100402_101127_HH_SCW01f,SCWA,4624133,rsat1_20100402_N4609W06126,,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_D0597170_SCWA_20100402_101127_HH_SCW01F.tif
466,SCW,2010-04-02T10:11:25.195000,CEOS,POINT(-61.246814 46.168885),-1.0,RADARSAT-1,49,,ScanSAR Wide,Descending,HH,"POLYGON((-57.40124 46.875332,-64.475227 47.751339,-64.948731 45.461501,-58.162057 44.587367,-57.40124 46.875332))",l1,V 7.8.1,D9597170,False,,2010-04-02T10:12:04.310000,75215.0,ScanSAR Wide A (W1 W2 W3 S7),2010-04-02T11:48:01+00:00,2010-04-02T11:48:02+00:00,C,100.0,RS1_D9597170_SCWA_20100402_101125_HH_SCW01f,SCWA,4626365,rsat1_20100402_N4616W06124,2010-04-02T18:11:25.195000+00:00,19,0.0,MSSAR,Right,Ice,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_D9597170_SCWA_20100402_101125_HH_SCW01F.tif
467,SCN,2010-04-02T10:12:10.466000,CEOS,POINT(-60.648295 43.053194),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-58.129461 44.200626,-62.35952 44.804249,-63.070361 41.9036,-59.03384 41.304299,-58.129461 44.200626))",l1,V 7.8.1,G0597173,False,,2010-04-02T10:12:59.888000,75215.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0597173_SCNA_20100402_101210_HH_SCN01f,SCNA,4624152,rsat1_20100402_N4305W06064,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0597173_SCNA_20100402_101210_HH_SCN01F.tif
468,SCN,2010-04-03T09:42:18.520000,CEOS,POINT(-52.850302 44.763397),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-50.246597 45.895727,-54.626603 46.504951,-55.348796 43.628221,-51.179211 43.02469,-50.246597 45.895727))",l1,V 7.8.1,G0597194,False,,2010-04-03T09:43:07.565000,75229.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0597194_SCNA_20100403_094218_HH_SCN01f,SCNA,4626415,rsat1_20100403_N4476W05285,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0597194_SCNA_20100403_094218_HH_SCN01F.tif
469,SCN,2010-04-03T14:43:11.363000,CEOS,POINT(-126.975501 49.682052),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-124.092999 50.798403,-128.934757 51.424704,-129.721694 48.560226,-125.152552 47.944874,-124.092999 50.798403))",l1,V 7.8.1,G0597421,False,,2010-04-03T14:44:00.293000,75232.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0597421_SCNA_20100403_144311_HH_SCN01f,SCNA,4624265,rsat1_20100403_N4968W12697,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0597421_SCNA_20100403_144311_HH_SCN01F.tif
470,SCN,2010-04-04T02:05:32.652000,CEOS,POINT(-126.33796 48.705909),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Ascending,HH,"POLYGON((-128.137925 46.960205,-123.627206 47.580299,-124.407502 50.456753,-129.179206 49.826381,-128.137925 46.960205))",l1,V 7.8.1,G0597422,False,,2010-04-04T02:06:21.766000,75239.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0597422_SCNA_20100404_020532_HH_SCN01f,SCNA,4598832,rsat1_20100404_N4870W12633,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0597422_SCNA_20100404_020532_HH_SCN01F.tif
471,SCN,2010-04-05T10:24:45.260000,CEOS,POINT(-63.771662 43.147711),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-61.250128 44.289445,-65.4872 44.893344,-66.196326 42.003786,-62.152995 41.404271,-61.250128 44.289445))",l1,V 7.8.1,G0597432,False,,2010-04-05T10:25:34.495000,75258.0,ScanSAR Narrow A (W1 W2),2010-04-05T12:36:01+00:00,2010-04-05T12:36:10+00:00,C,50.0,RS1_G0597432_SCNA_20100405_102445_HH_SCN01f,SCNA,4624393,rsat1_20100405_N4314W06377,2010-04-05T18:24:45.260000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0597432_SCNA_20100405_102445_HH_SCN01F.tif
472,SCN,2010-04-02T11:51:53.455000,CEOS,POINT(-84.838493 46.725684),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-82.123681 47.867409,-86.683128 48.48301,-87.435397 45.580145,-83.111767 44.972173,-82.123681 47.867409))",l1,V 7.8.1,G0597463,False,,2010-04-02T11:52:42.983000,75216.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0597463_SCNA_20100402_115153_HH_SCN01f,SCNA,4624167,rsat1_20100402_N4672W08483,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0597463_SCNA_20100402_115153_HH_SCN01F.tif
473,SCN,2010-04-05T12:04:13.755000,CEOS,POINT(-87.707144 47.657349),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-84.936419 48.802494,-89.584873 49.42184,-90.353442 46.507852,-85.953844 45.89721,-84.936419 48.802494))",l1,V 7.8.1,G0597465,False,,2010-04-05T12:05:03.491000,75259.0,ScanSAR Narrow A (W1 W2),2010-04-05T15:28:01+00:00,2010-04-05T15:28:07+00:00,C,50.0,RS1_G0597465_SCNA_20100405_120413_HH_SCN01f,SCNA,4624402,rsat1_20100405_N4765W08770,2010-04-05T20:04:13.755000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0597465_SCNA_20100405_120413_HH_SCN01F.tif
474,SCN,2010-04-05T21:43:45.048000,CEOS,POINT(-59.774663 43.473093),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Ascending,HH,"POLYGON((-61.418458 41.655939,-57.277427 42.270745,-58.025867 45.292904,-62.376898 44.672784,-61.418458 41.655939))",l1,V 7.8.1,G0597468,False,,2010-04-05T21:44:36.552000,75265.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0597468_SCNA_20100405_214345_HH_SCN01f,SCNA,4559146,rsat1_20100405_N4347W05977,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0597468_SCNA_20100405_214345_HH_SCN01F.tif
475,SCN,2010-04-06T09:54:41.479000,CEOS,POINT(-55.76161 45.547701),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-53.132179 46.672898,-57.553248 47.281623,-58.282595 44.419293,-54.078418 43.816989,-53.132179 46.672898))",l1,V 7.8.1,G0597478,False,,2010-04-06T09:55:30.292000,75272.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0597478_SCNA_20100406_095441_HH_SCN01f,SCNA,4559520,rsat1_20100406_N4554W05576,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0597478_SCNA_20100406_095441_HH_SCN01F.tif
476,SCN,2010-04-06T14:55:02.508000,CEOS,POINT(-129.267896 52.322029),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-126.205942 53.425822,-131.339417 54.064506,-132.172582 51.210917,-127.353643 50.586869,-126.205942 53.425822))",l1,V 7.8.1,G0597481,False,,2010-04-06T14:55:51.305000,75275.0,ScanSAR Narrow A (W1 W2),2010-04-06T16:34:01+00:00,2010-04-06T16:34:06+00:00,C,50.0,RS1_G0597481_SCNA_20100406_145502_HH_SCN01f,SCNA,4624076,rsat1_20100406_N5232W12926,2010-04-06T22:55:02.508000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0597481_SCNA_20100406_145502_HH_SCN01F.tif
477,SCN,2010-04-07T09:24:55.129000,CEOS,POINT(-48.044585 46.906765),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-45.332781 48.032506,-49.892067 48.647035,-50.639095 45.777157,-46.314398 45.170363,-45.332781 48.032506))",l1,V 7.8.1,G0597488,False,,2010-04-07T09:25:44.096000,75286.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0597488_SCNA_20100407_092455_HH_SCN01f,SCNA,4626350,rsat1_20100407_N4690W04804,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0597488_SCNA_20100407_092455_HH_SCN01F.tif
478,SCN,2010-04-07T14:26:43.692000,CEOS,POINT(-123.118863 48.566171),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-120.299307 49.673929,-125.046902 50.298516,-125.810481 47.453628,-121.318763 46.838612,-120.299307 49.673929))",l1,V 7.8.1,G0597495,False,,2010-04-07T14:27:32.265000,75289.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0597495_SCNA_20100407_142643_HH_SCN01f,SCNA,4624185,rsat1_20100407_N4856W12311,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0597495_SCNA_20100407_142643_HH_SCN01F.tif
479,SCN,2010-04-07T02:18:22.097000,CEOS,POINT(-129.726596 49.479133),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Ascending,HH,"POLYGON((-131.559809 47.733045,-126.965358 48.357548,-127.756963 51.23086,-132.624256 50.595079,-131.559809 47.733045))",l1,V 7.8.1,G0597499,False,,2010-04-07T02:19:11.172000,75282.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0597499_SCNA_20100407_021822_HH_SCN01f,SCNA,4626343,rsat1_20100407_N4947W12972,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0597499_SCNA_20100407_021822_HH_SCN01F.tif
480,SCN,2010-04-08T10:37:05.717000,CEOS,POINT(-66.673602 44.073325),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-64.121888 45.209088,-68.408774 45.811835,-69.124676 42.935019,-65.039071 42.337358,-64.121888 45.209088))",l1,V 7.8.1,G0597648,False,,2010-04-08T10:37:54.750000,75301.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0597648_SCNA_20100408_103705_HH_SCN01f,SCNA,4626398,rsat1_20100408_N4407W06667,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0597648_SCNA_20100408_103705_HH_SCN01F.tif
481,SCN,2010-04-01T01:53:03.390000,CEOS,POINT(-123.305415 49.142031),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Ascending,HH,"POLYGON((-125.109235 47.380866,-120.57167 48.000152,-121.366756 50.908615,-126.173998 50.27849,-125.109235 47.380866))",l1,V 7.8.1,G0598102,False,,2010-04-01T01:53:53.058000,75196.0,ScanSAR Narrow A (W1 W2),2010-04-01T04:18:01+00:00,2010-04-01T04:18:05+00:00,C,50.0,RS1_G0598102_SCNA_20100401_015303_HH_SCN01f,SCNA,4626320,rsat1_20100401_N4914W12330,2010-04-01T09:53:03.390000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0598102_SCNA_20100401_015303_HH_SCN01F.tif
482,SCN,2010-04-13T09:50:31.293000,CEOS,POINT(-54.735302 45.474871),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-52.107897 46.605228,-56.523473 47.213653,-57.254286 44.341331,-53.05555 43.739272,-52.107897 46.605228))",l1,V 7.8.1,G0598113,False,,2010-04-13T09:51:20.275000,75372.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0598113_SCNA_20100413_095031_HH_SCN01f,SCNA,4626420,rsat1_20100413_N4547W05473,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0598113_SCNA_20100413_095031_HH_SCN01F.tif
483,SCN,2010-04-13T11:32:09.606000,CEOS,POINT(-80.79897 42.365657),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-78.292246 43.513707,-82.508285 44.120326,-83.211293 41.215739,-79.184055 40.612857,-78.292246 43.513707))",l1,V 7.8.1,G0598116,False,,2010-04-13T11:32:59.086000,75373.0,ScanSAR Narrow A (W1 W2),,,C,50.0,RS1_G0598116_SCNA_20100413_113209_HH_SCN01f,SCNA,4624255,rsat1_20100413_N4236W08079,,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0598116_SCNA_20100413_113209_HH_SCN01F.tif
484,SCN,2010-04-13T14:51:02.487000,CEOS,POINT(-128.440302 51.657512),-1.0,RADARSAT-1,39,,ScanSAR Narrow,Descending,HH,"POLYGON((-125.43344 52.765668,-130.475033 53.39905,-131.295968 50.542556,-126.556767 49.922774,-125.43344 52.765668))",l1,V 7.8.1,G0598117,False,,2010-04-13T14:51:51.320000,75375.0,ScanSAR Narrow A (W1 W2),2010-04-13T16:32:01+00:00,2010-04-13T16:32:05+00:00,C,50.0,RS1_G0598117_SCNA_20100413_145102_HH_SCN01f,SCNA,4598520,rsat1_20100413_N5165W12844,2010-04-13T22:51:02.487000+00:00,19,0.0,MSSAR,Right,Mixed,https://s3-ca-central-1.amazonaws.com/radarsat-r1-l1-cog/2010/4/RS1_G0598117_SCNA_20100413_145102_HH_SCN01F.tif
